order_item_id,reason,status,refund_amount,restocking_fee,created_at
26202,Changed my mind,denied,30.98,3.44,2025-06-01 16:15:00
26211,Defective item,initiated,215.54,23.95,2025-11-12 21:58:00
26259,Not satisfied,initiated,49.46,5.5,2026-02-22 11:16:00
26266,Too small,refunded,152.37,16.93,2025-04-17 01:42:00
26278,Not satisfied,initiated,67.27,7.47,2025-10-25 14:47:00
26316,Not as described,refunded,121.48,13.5,2025-03-21 20:03:00
26424,Duplicate order,initiated,41.68,4.63,2025-07-22 20:45:00
26465,Arrived damaged,refunded,190.11,21.12,2025-08-11 05:08:00
26775,Not satisfied,initiated,69.48,7.72,2025-02-13 23:14:00
26843,Better price found,initiated,461.84,51.31,2026-01-24 02:10:00
26888,Defective item,refunded,86.13,9.57,2026-03-08 00:08:00
27014,Too small,initiated,46.8,5.2,2025-09-18 16:23:00
27019,Not as described,denied,55.66,6.18,2025-10-21 21:32:00
27111,Too small,refunded,438.24,48.69,2025-08-09 05:31:00
27192,Not satisfied,initiated,4.03,0.45,2025-05-25 00:55:00
27301,Not as described,denied,59.01,6.56,2025-07-19 02:09:00
27379,Defective item,denied,66.83,7.43,2025-04-08 09:21:00
27431,Duplicate order,initiated,357.29,39.7,2025-05-13 19:57:00
27453,Changed my mind,initiated,153.79,17.09,2025-09-17 03:20:00
27534,Not satisfied,refunded,94.15,10.46,2025-06-13 18:54:00
27586,Wrong color,refunded,37.59,4.18,2025-10-02 04:10:00
27642,Not as described,denied,44.9,4.99,2026-03-12 05:30:00
27666,Duplicate order,refunded,75.06,8.34,2025-12-07 12:39:00
27843,Not satisfied,initiated,243.08,27.01,2025-12-02 04:34:00
27955,Better price found,denied,83.63,9.29,2025-06-21 17:47:00
27963,Not as described,refunded,129.2,14.36,2026-01-30 20:00:00
28042,Defective item,denied,102.55,11.39,2025-07-06 01:29:00
28055,Defective item,refunded,222.32,24.7,2025-02-09 12:17:00
28059,Not as described,denied,182.03,20.23,2025-06-02 08:23:00
28083,Arrived damaged,denied,186.53,20.73,2025-08-01 06:23:00
28087,Wrong color,denied,34.99,3.89,2025-11-20 20:35:00
28127,Defective item,refunded,11.97,1.33,2026-01-25 09:52:00
28131,Defective item,refunded,95.98,10.66,2025-01-23 16:05:00
28139,Arrived damaged,initiated,162.11,18.01,2025-05-19 09:16:00
28275,Duplicate order,refunded,66.39,7.38,2026-01-29 01:30:00
28321,Wrong color,initiated,145.48,16.16,2025-12-10 02:43:00
28326,Changed my mind,refunded,233.96,26.0,2025-09-13 06:09:00
28343,Duplicate order,initiated,52.92,5.88,2025-09-22 04:04:00
28404,Defective item,denied,231.5,25.72,2026-03-07 23:19:00
28424,Not as described,denied,76.41,8.49,2025-04-22 05:43:00
28479,Too small,refunded,114.94,12.77,2025-08-25 11:47:00
28523,Too large,denied,348.1,38.68,2025-12-17 21:53:00
28603,Duplicate order,initiated,66.77,7.42,2025-06-08 03:01:00
28604,Better price found,refunded,42.85,4.76,2025-05-24 03:01:00
28728,Not satisfied,refunded,154.55,17.17,2025-07-27 21:46:00
28798,Better price found,initiated,143.05,15.89,2025-11-28 21:55:00
28812,Not satisfied,denied,44.76,4.97,2026-01-27 21:58:00
28847,Defective item,denied,55.84,6.2,2025-12-08 21:29:00
29134,Not satisfied,refunded,77.65,8.63,2025-02-27 04:24:00
29162,Arrived damaged,refunded,10.68,1.19,2025-01-29 17:32:00
29169,Not as described,denied,121.68,13.52,2026-01-23 02:38:00
29203,Too large,denied,193.43,21.49,2025-09-27 14:00:00
29207,Changed my mind,denied,128.63,14.29,2025-12-13 15:43:00
29237,Changed my mind,refunded,169.43,18.83,2025-10-22 14:13:00
29262,Defective item,denied,1150.96,127.88,2025-12-14 10:22:00
29388,Too small,refunded,76.1,8.46,2025-11-22 08:32:00
29402,Not as described,refunded,186.17,20.68,2026-02-18 15:03:00
29526,Defective item,initiated,672.89,74.77,2025-05-05 19:12:00
29550,Not satisfied,denied,123.62,13.74,2026-01-28 00:57:00
29562,Changed my mind,initiated,71.56,7.95,2025-03-28 01:55:00
29602,Better price found,refunded,33.43,3.71,2025-07-12 19:46:00
29656,Not satisfied,refunded,161.73,17.97,2025-07-28 09:55:00
29687,Too small,denied,139.51,15.5,2025-03-31 07:45:00
29793,Too small,denied,20.65,2.29,2026-01-27 23:03:00
29855,Not satisfied,denied,65.85,7.32,2025-11-02 14:29:00
29863,Better price found,denied,127.87,14.21,2026-01-17 11:52:00
29869,Better price found,denied,174.5,19.39,2025-03-31 21:13:00
29876,Too large,refunded,50.09,5.56,2025-08-19 18:36:00
29877,Not satisfied,refunded,38.6,4.29,2025-09-02 18:36:00
29881,Wrong color,refunded,39.05,4.34,2025-01-24 02:18:00
29911,Too small,initiated,49.76,5.53,2026-01-03 15:02:00
29942,Better price found,denied,65.39,7.27,2025-08-28 15:28:00
29944,Better price found,denied,858.17,95.35,2025-04-08 05:55:00
30132,Duplicate order,initiated,921.75,102.42,2025-06-05 17:24:00
30292,Not satisfied,denied,361.77,40.2,2025-07-31 21:50:00
30353,Too large,initiated,16.5,1.83,2025-12-24 16:38:00
30372,Wrong color,initiated,71.71,7.97,2025-04-01 20:09:00
30400,Arrived damaged,initiated,502.85,55.87,2025-03-03 10:00:00
30405,Duplicate order,denied,72.73,8.08,2025-04-13 06:36:00
30444,Defective item,initiated,39.84,4.43,2025-05-14 19:54:00
30456,Wrong color,refunded,26.6,2.96,2025-10-24 19:46:00
30555,Duplicate order,initiated,139.99,15.55,2026-02-01 09:09:00
30883,Wrong color,initiated,56.59,6.29,2025-09-27 15:53:00
30933,Not as described,denied,447.96,49.77,2025-12-20 19:43:00
30986,Defective item,refunded,236.39,26.27,2025-08-02 15:47:00
31003,Defective item,denied,39.07,4.34,2026-03-19 07:42:00
31064,Changed my mind,initiated,58.31,6.48,2025-06-17 03:36:00
31127,Not as described,denied,66.62,7.4,2025-10-01 10:31:00
31277,Changed my mind,initiated,30.51,3.39,2025-09-10 09:08:00
31439,Arrived damaged,refunded,143.15,15.91,2025-04-26 04:42:00
31512,Not as described,initiated,470.74,52.31,2025-06-25 06:40:00
31514,Not satisfied,initiated,42.77,4.75,2025-06-17 08:47:00
31541,Not satisfied,initiated,219.69,24.41,2025-08-26 08:11:00
31584,Better price found,denied,42.61,4.73,2026-01-10 16:47:00
31601,Not satisfied,initiated,290.03,32.23,2026-03-12 13:54:00
31706,Arrived damaged,initiated,417.01,46.34,2025-07-11 06:57:00
31842,Not as described,initiated,274.1,30.46,2025-10-22 02:58:00
31925,Defective item,initiated,117.63,13.07,2026-01-06 02:11:00
31983,Wrong color,denied,254.72,28.3,2026-02-02 02:10:00
31997,Not as described,denied,143.12,15.9,2025-02-08 17:32:00
32070,Too large,refunded,40.42,4.49,2025-03-03 09:31:00
32189,Wrong color,initiated,448.41,49.82,2025-08-23 04:01:00
32209,Not as described,denied,62.96,7.0,2025-06-03 06:15:00
32234,Too large,refunded,5.85,0.65,2025-01-31 21:31:00
32288,Changed my mind,denied,76.22,8.47,2025-11-08 21:58:00
32295,Not as described,denied,177.09,19.68,2025-04-06 03:12:00
32307,Duplicate order,initiated,132.62,14.73,2026-01-26 15:35:00
32403,Too large,initiated,363.91,40.43,2025-11-19 23:55:00
32505,Too small,denied,65.65,7.29,2025-11-16 19:07:00
32540,Changed my mind,refunded,175.88,19.54,2025-11-08 03:53:00
32657,Too large,denied,73.08,8.12,2025-04-23 01:33:00
32705,Arrived damaged,refunded,36.5,4.06,2026-01-22 17:04:00
32789,Better price found,initiated,35.5,3.94,2025-04-22 22:02:00
32896,Duplicate order,initiated,64.18,7.13,2025-04-26 07:44:00
32930,Not satisfied,initiated,22.82,2.54,2025-09-28 02:41:00
32975,Wrong color,denied,186.97,20.78,2025-12-17 21:38:00
33050,Too small,initiated,57.33,6.37,2026-02-22 15:35:00
33091,Too large,denied,67.23,7.47,2025-05-21 11:22:00
33157,Too small,initiated,78.19,8.69,2025-03-02 06:40:00
33163,Changed my mind,initiated,27.54,3.06,2025-09-22 14:40:00
33328,Arrived damaged,denied,139.35,15.48,2025-03-18 10:57:00
33396,Too small,refunded,171.04,19.0,2025-09-27 01:26:00
33448,Wrong color,denied,44.79,4.98,2025-02-02 16:33:00
33488,Duplicate order,refunded,159.28,17.7,2026-03-20 09:35:00
33500,Not as described,initiated,157.09,17.45,2025-07-16 02:28:00
33504,Not as described,refunded,23.61,2.62,2025-02-09 02:48:00
33546,Too large,initiated,206.12,22.9,2025-09-29 22:23:00
33598,Changed my mind,initiated,16.36,1.82,2026-02-21 09:40:00
33622,Defective item,refunded,347.72,38.64,2026-01-20 12:45:00
33636,Not as described,refunded,242.71,26.97,2025-12-03 23:31:00
33637,Changed my mind,refunded,202.64,22.52,2025-11-25 23:31:00
33683,Arrived damaged,refunded,120.21,13.36,2026-03-13 08:47:00
33806,Duplicate order,initiated,108.5,12.06,2025-08-23 20:47:00
33821,Changed my mind,initiated,159.93,17.77,2026-01-12 04:55:00
33826,Arrived damaged,refunded,80.25,8.92,2025-10-13 06:14:00
33827,Arrived damaged,initiated,163.22,18.13,2025-10-17 06:14:00
33950,Too large,denied,119.8,13.31,2025-12-03 12:56:00
33967,Changed my mind,refunded,46.39,5.15,2025-11-26 18:35:00
33999,Too large,refunded,363.47,40.39,2025-06-19 13:30:00
34009,Arrived damaged,initiated,6.44,0.72,2025-11-22 12:44:00
34062,Duplicate order,refunded,163.05,18.12,2025-12-03 08:28:00
34131,Arrived damaged,initiated,22.68,2.52,2026-02-04 10:19:00
34275,Changed my mind,denied,141.43,15.71,2026-03-15 08:02:00
34483,Wrong color,initiated,228.85,25.43,2025-08-21 20:44:00
34499,Better price found,refunded,111.44,12.38,2025-04-11 17:15:00
34511,Duplicate order,initiated,9.42,1.05,2025-06-28 19:44:00
34513,Changed my mind,denied,44.06,4.9,2025-12-24 20:21:00
34578,Too small,initiated,93.96,10.44,2025-04-21 10:44:00
34637,Too large,refunded,94.07,10.45,2025-07-24 08:35:00
34748,Not as described,denied,123.7,13.74,2026-02-09 03:42:00
34820,Defective item,initiated,152.06,16.89,2025-11-30 18:28:00
34853,Better price found,initiated,341.98,38.0,2025-07-17 08:28:00
35074,Wrong color,initiated,344.93,38.32,2025-07-07 18:35:00
35234,Too large,initiated,92.48,10.27,2025-06-17 18:59:00
35251,Defective item,denied,84.79,9.42,2025-09-09 14:31:00
35289,Better price found,denied,143.69,15.97,2025-12-30 03:01:00
35438,Duplicate order,refunded,30.25,3.36,2025-02-08 15:25:00
35644,Too small,refunded,102.11,11.35,2025-05-09 12:23:00
35726,Defective item,denied,38.86,4.32,2025-02-27 06:25:00
35792,Too large,refunded,36.65,4.07,2025-10-06 03:42:00
35812,Not satisfied,initiated,605.92,67.32,2025-09-11 20:25:00
35816,Arrived damaged,initiated,7.14,0.79,2025-03-26 15:03:00
35845,Not satisfied,refunded,195.48,21.72,2025-06-18 02:10:00
35941,Not as described,refunded,75.4,8.38,2026-03-08 13:44:00
35944,Wrong color,denied,67.66,7.52,2025-11-03 09:12:00
35958,Not as described,refunded,23.24,2.58,2025-01-27 14:11:00
35996,Not as described,denied,14.21,1.58,2025-04-10 04:54:00
36178,Too small,initiated,89.07,9.9,2025-07-19 02:08:00
36193,Better price found,initiated,32.36,3.6,2026-02-27 10:29:00
36250,Arrived damaged,initiated,23.36,2.6,2025-04-25 12:37:00
36304,Arrived damaged,initiated,65.34,7.26,2025-07-07 15:29:00
36313,Too small,refunded,105.17,11.69,2025-02-09 21:51:00
36381,Not as described,denied,50.3,5.59,2025-09-02 09:59:00
36482,Duplicate order,initiated,36.36,4.04,2025-03-25 09:47:00
36570,Not satisfied,initiated,23.36,2.6,2025-10-21 07:04:00
36580,Duplicate order,refunded,87.45,9.72,2025-12-13 14:39:00
36673,Wrong color,denied,171.72,19.08,2025-01-22 23:18:00
36683,Too small,denied,36.21,4.02,2025-09-20 04:29:00
36885,Too large,denied,120.12,13.35,2025-07-16 22:59:00
37066,Defective item,refunded,365.81,40.65,2026-01-29 00:00:00
37146,Not as described,refunded,254.15,28.24,2026-01-27 21:58:00
37212,Wrong color,refunded,387.7,43.08,2025-04-18 10:23:00
37258,Too large,denied,79.25,8.81,2026-01-20 13:12:00
37372,Changed my mind,initiated,132.25,14.69,2026-03-09 15:07:00
37519,Not as described,denied,177.23,19.69,2025-02-09 04:10:00
37580,Too large,initiated,172.9,19.21,2025-07-29 04:37:00
37772,Changed my mind,denied,87.76,9.75,2025-09-06 03:24:00
37788,Wrong color,denied,51.73,5.75,2025-07-01 21:16:00
37806,Better price found,initiated,1233.87,137.1,2025-11-23 05:38:00
37810,Too large,refunded,118.79,13.2,2025-06-10 08:14:00
37910,Not satisfied,denied,7.37,0.82,2025-09-21 05:55:00
37925,Not as described,refunded,83.52,9.28,2025-12-22 03:55:00
37963,Defective item,initiated,37.12,4.12,2025-05-28 22:08:00
37976,Changed my mind,denied,83.36,9.26,2025-11-18 12:14:00
38041,Wrong color,denied,56.21,6.25,2026-02-01 11:11:00
38048,Defective item,denied,144.75,16.08,2025-06-17 18:06:00
38073,Changed my mind,initiated,216.59,24.07,2026-01-14 13:06:00
38109,Changed my mind,refunded,229.57,25.51,2025-07-27 17:59:00
38361,Arrived damaged,refunded,141.37,15.71,2025-03-28 12:55:00
38445,Wrong color,initiated,577.1,64.12,2025-02-22 18:06:00
38476,Too large,initiated,110.18,12.24,2025-09-09 01:06:00
38477,Arrived damaged,refunded,189.97,21.11,2025-04-07 13:33:00
38486,Not satisfied,refunded,17.78,1.98,2025-05-21 09:27:00
38542,Defective item,refunded,107.16,11.91,2025-11-23 09:05:00
38683,Not satisfied,refunded,30.64,3.41,2025-11-22 20:39:00
38882,Better price found,denied,46.48,5.16,2025-12-05 03:43:00
39069,Too large,initiated,509.25,56.58,2026-02-04 23:27:00
39081,Defective item,denied,147.02,16.33,2026-03-10 11:33:00
39190,Too large,initiated,53.65,5.96,2025-04-11 06:11:00
39315,Not satisfied,initiated,1065.99,118.44,2025-10-09 10:48:00
39351,Duplicate order,denied,417.58,46.4,2026-01-23 01:58:00
39424,Too small,initiated,69.54,7.73,2025-12-09 04:13:00
39429,Not as described,initiated,215.92,23.99,2026-03-03 10:17:00
39595,Better price found,initiated,33.7,3.74,2025-08-12 07:12:00
39614,Changed my mind,initiated,96.53,10.72,2025-12-01 21:43:00
39630,Arrived damaged,denied,40.95,4.55,2026-01-18 15:09:00
39679,Wrong color,initiated,194.53,21.62,2025-05-24 06:00:00
39859,Defective item,denied,213.22,23.69,2025-02-10 09:06:00
39880,Duplicate order,refunded,36.94,4.1,2025-03-09 14:54:00
39984,Arrived damaged,initiated,80.54,8.95,2025-12-22 05:41:00
40092,Changed my mind,denied,6.18,0.69,2025-12-17 08:20:00
40139,Better price found,initiated,437.35,48.59,2025-05-04 07:08:00
40235,Too large,refunded,134.35,14.93,2025-07-14 05:02:00
40245,Wrong color,initiated,36.22,4.02,2025-03-04 01:18:00
40266,Not as described,refunded,69.34,7.7,2025-09-11 06:50:00
40390,Wrong color,initiated,110.44,12.27,2025-02-15 09:46:00
40437,Duplicate order,denied,99.31,11.03,2026-01-02 16:24:00
40531,Better price found,initiated,75.89,8.43,2025-03-20 04:54:00
40546,Duplicate order,denied,12.93,1.44,2025-01-26 11:57:00
40588,Too large,denied,126.29,14.03,2026-01-08 04:19:00
40610,Too small,refunded,394.61,43.84,2025-12-11 11:30:00
40645,Defective item,denied,220.19,24.47,2025-06-05 12:18:00
40652,Better price found,initiated,304.05,33.78,2025-12-21 02:03:00
40707,Better price found,initiated,83.3,9.25,2025-03-03 21:02:00
40720,Not satisfied,denied,76.1,8.46,2026-01-26 05:41:00
40722,Duplicate order,refunded,123.28,13.7,2025-12-11 04:58:00
40940,Arrived damaged,refunded,13.81,1.54,2026-01-28 11:22:00
41147,Duplicate order,denied,38.41,4.27,2025-10-21 03:45:00
41187,Duplicate order,denied,126.77,14.08,2025-11-26 10:38:00
41239,Not satisfied,refunded,11.79,1.31,2025-02-28 09:43:00
41310,Arrived damaged,refunded,150.74,16.75,2025-06-03 19:22:00
41368,Arrived damaged,initiated,105.73,11.75,2025-08-13 07:37:00
41436,Not as described,initiated,299.11,33.23,2025-11-16 14:53:00
41458,Not satisfied,initiated,110.41,12.27,2025-12-05 07:45:00
41537,Too small,denied,21.85,2.43,2026-02-01 05:42:00
41542,Not as described,initiated,185.52,20.61,2025-04-13 12:33:00
41568,Too large,refunded,342.81,38.09,2025-04-08 18:12:00
41570,Defective item,initiated,45.53,5.06,2025-10-06 08:48:00
41703,Not as described,denied,54.49,6.05,2025-06-24 10:14:00
41759,Not satisfied,refunded,57.91,6.44,2025-02-05 00:55:00
41836,Too large,initiated,14.94,1.66,2025-01-29 11:49:00
41849,Duplicate order,denied,124.99,13.89,2025-03-26 22:23:00
41852,Arrived damaged,denied,159.91,17.77,2025-08-03 05:21:00
41889,Too large,denied,129.19,14.35,2026-01-16 23:38:00
42069,Too large,denied,403.7,44.86,2025-04-13 03:21:00
42074,Too large,denied,280.31,31.15,2025-06-12 14:10:00
42081,Arrived damaged,initiated,50.71,5.63,2025-04-13 10:11:00
42140,Better price found,initiated,195.48,21.72,2025-09-09 10:23:00
42468,Defective item,refunded,134.35,14.93,2025-09-01 06:01:00
42495,Wrong color,initiated,74.95,8.33,2026-01-18 07:44:00
42526,Arrived damaged,initiated,253.91,28.21,2025-08-14 12:31:00
42562,Wrong color,refunded,94.91,10.55,2025-05-21 09:29:00
42618,Duplicate order,denied,23.4,2.6,2025-02-26 11:45:00
42696,Too large,initiated,63.2,7.02,2025-06-11 00:43:00
42788,Wrong color,denied,31.58,3.51,2025-01-27 19:39:00
42876,Too small,refunded,218.54,24.28,2025-03-13 19:15:00
42929,Wrong color,initiated,391.26,43.47,2025-01-29 05:23:00
42963,Too large,refunded,79.61,8.85,2026-03-10 07:35:00
42967,Not satisfied,denied,154.93,17.21,2025-06-15 04:12:00
42974,Arrived damaged,denied,48.08,5.34,2025-03-21 21:31:00
43113,Defective item,initiated,45.85,5.09,2026-02-03 02:10:00
43295,Better price found,denied,63.66,7.07,2025-05-14 23:57:00
43362,Defective item,initiated,32.59,3.62,2025-01-19 14:47:00
43524,Not satisfied,initiated,75.06,8.34,2025-08-16 13:12:00
43530,Wrong color,refunded,607.54,67.5,2025-06-18 00:54:00
43557,Not satisfied,denied,795.33,88.37,2025-05-07 00:26:00
43649,Duplicate order,initiated,84.43,9.38,2025-07-26 22:08:00
43668,Arrived damaged,initiated,44.42,4.94,2025-01-30 06:31:00
43670,Better price found,denied,98.71,10.97,2025-01-26 06:31:00
43733,Defective item,denied,70.54,7.84,2025-01-15 01:34:00
43773,Not as described,denied,40.36,4.48,2025-11-21 06:57:00
43795,Better price found,denied,109.37,12.15,2025-04-02 06:46:00
43796,Not as described,refunded,81.14,9.01,2025-04-09 06:46:00
43880,Changed my mind,initiated,160.09,17.79,2025-02-26 03:13:00
43922,Too small,denied,18.38,2.04,2025-06-09 15:40:00
43928,Wrong color,denied,512.43,56.94,2025-03-16 11:09:00
44034,Wrong color,initiated,216.51,24.06,2025-03-27 10:38:00
44087,Duplicate order,refunded,17.13,1.9,2025-06-25 21:41:00
44105,Too large,denied,35.68,3.96,2026-01-09 14:56:00
44125,Duplicate order,denied,136.4,15.16,2025-02-08 07:04:00
44172,Not as described,denied,33.3,3.7,2025-08-08 06:42:00
44441,Changed my mind,refunded,58.84,6.54,2025-03-12 11:12:00
44475,Defective item,denied,26.46,2.94,2025-11-17 12:03:00
44482,Changed my mind,denied,93.3,10.37,2025-01-28 22:04:00
44494,Duplicate order,refunded,34.67,3.85,2025-06-03 22:42:00
44569,Too small,denied,44.73,4.97,2025-10-23 01:40:00
44828,Better price found,denied,131.91,14.66,2025-04-09 15:21:00
44910,Changed my mind,denied,33.42,3.71,2025-06-20 16:43:00
44911,Defective item,initiated,16.35,1.82,2025-06-12 16:43:00
44923,Wrong color,denied,306.1,34.01,2025-04-23 00:35:00
44927,Defective item,denied,347.44,38.6,2025-07-09 15:51:00
44936,Wrong color,denied,254.37,28.26,2025-03-08 12:21:00
44953,Defective item,refunded,220.0,24.44,2025-05-10 21:16:00
44990,Not as described,denied,47.88,5.32,2025-10-25 09:19:00
45011,Not satisfied,refunded,62.12,6.9,2025-01-27 07:36:00
45075,Better price found,refunded,209.74,23.3,2025-10-17 11:05:00
45104,Better price found,denied,532.55,59.17,2025-02-21 15:13:00
45116,Not as described,refunded,89.59,9.95,2025-04-13 08:00:00
45126,Duplicate order,refunded,257.58,28.62,2026-02-15 16:40:00
45167,Better price found,initiated,219.69,24.41,2025-06-03 06:22:00
45240,Duplicate order,initiated,32.77,3.64,2025-09-24 21:54:00
